^SPX (Standard & Poors 500 Index),2663.68,175.0299
Apr 06 2020 @ 20:19 ET,Bid,2601.24,Ask,2870.36,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
07/17/2020,SPXW200717C02700000,0,0,155.3,170.6,0,0.3229,0.4853,0.0009,73,2700.000,SPXW200717P02700000,227.7,-100.65,211.9,225.8,12,0.3377,-0.5107,0.0008,21
07/17/2020,SPX200717C02710000,0,0,154.3,159.1,0,0.321,0.4758,0.0009,10,2710.000,SPX200717P02710000,0,0,220,224.8,0,0.3352,-0.52,0.0009,10
07/17/2020,SPXW200717C02710000,0,0,149.8,164.9,0,0.3205,0.476,0.0009,0,2710.000,SPXW200717P02710000,0,0,216.3,230,0,0.3353,-0.5196,0.0008,0
07/17/2020,SPX200717C02720000,0,0,148.8,153.5,0,0.3184,0.4663,0.0009,32,2720.000,SPX200717P02720000,0,0,224.4,229.2,0,0.3326,-0.529,0.0009,0
07/17/2020,SPXW200717C02720000,134.02,57.97,144.2,159.4,40,0.3166,0.4661,0.0009,0,2720.000,SPXW200717P02720000,0,0,220.7,234.5,0,0.3326,-0.5286,0.0009,0
07/17/2020,SPX200717C02725000,0,0,146,150.8,0,0.3171,0.4615,0.0009,649,2725.000,SPX200717P02725000,238.26,-104.59,226.6,231.5,2,0.3313,-0.5336,0.0009,172
07/17/2020,SPXW200717C02725000,131.47,57.32,141.8,156.6,40,0.3193,0.4627,0.0009,35,2725.000,SPXW200717P02725000,233.9,-109.85,222.9,236.6,7,0.3313,-0.5332,0.0009,132
07/17/2020,SPX200717C02730000,0,0,143.3,148,0,0.3158,0.4567,0.0009,7,2730.000,SPX200717P02730000,0,0,228.9,233.7,0,0.33,-0.5382,0.0009,0
07/17/2020,SPXW200717C02730000,0,0,138.8,153.9,0,0.3155,0.4571,0.0009,29,2730.000,SPXW200717P02730000,0,0,225.2,239.5,0,0.3349,-0.5362,0.0008,2
07/17/2020,SPX200717C02740000,0,0,137.9,142.6,0,0.3132,0.4471,0.0009,36,2740.000,SPX200717P02740000,245,-107.35,233.5,238.4,4,0.3274,-0.5474,0.0009,0
07/17/2020,SPXW200717C02740000,0,0,133.4,148.5,0,0.3129,0.4474,0.0009,32,2740.000,SPXW200717P02740000,0,0,229.8,244.4,0,0.3284,-0.5467,0.0009,2
07/17/2020,SPX200717C02750000,106.07,41.82,132.7,137.3,1,0.3103,0.4372,0.0009,1066,2750.000,SPX200717P02750000,249.97,-108.78,237.5,243.7,68,0.3247,-0.5568,0.0009,3699
07/17/2020,SPXW200717C02750000,0,0,128,143.2,0,0.3089,0.4371,0.0009,63,2750.000,SPXW200717P02750000,246,-113.15,234.4,249.1,2,0.3257,-0.556,0.0009,342
07/17/2020,SPX200717C02760000,112.89,52.04,127.5,132.1,111,0.308,0.4275,0.0009,67,2760.000,SPX200717P02760000,250.4,-114.95,242.2,248.5,1,0.3219,-0.5663,0.0009,63
07/17/2020,SPXW200717C02760000,0,0,122.8,138.3,0,0.3064,0.4273,0.0009,30,2760.000,SPXW200717P02760000,0,0,238.9,253.6,0,0.3231,-0.5653,0.0009,277
07/17/2020,SPX200717C02770000,0,0,122.4,127,0,0.3053,0.4175,0.0009,75,2770.000,SPX200717P02770000,0,0,248.3,253.4,0,0.3197,-0.5756,0.0009,0
07/17/2020,SPXW200717C02770000,0,0,117.6,133.2,0,0.3037,0.4173,0.0009,0,2770.000,SPXW200717P02770000,0,0,243.8,258.5,0,0.3205,-0.5748,0.0009,0
07/17/2020,SPX200717C02775000,0,0,119.9,124.4,0,0.3041,0.4126,0.0009,271,2775.000,SPX200717P02775000,266.44,-108.96,250.9,255.9,195,0.3184,-0.5804,0.0009,1774
07/17/2020,SPXW200717C02775000,0,0,115.1,130.7,0,0.3024,0.4122,0.0009,43,2775.000,SPXW200717P02775000,0,0,246.3,261.6,0,0.3192,-0.5795,0.0009,8
07/17/2020,SPX200717C02780000,0,0,117.4,121.9,0,0.3027,0.4075,0.0009,91,2780.000,SPX200717P02780000,0,0,253.4,258.4,0,0.3168,-0.5853,0.0009,0
07/17/2020,SPXW200717C02780000,0,0,112.7,128.2,0,0.3011,0.4072,0.0009,0,2780.000,SPXW200717P02780000,0,0,248.8,263.6,0,0.318,-0.5843,0.0009,0
07/17/2020,SPX200717C02790000,0,0,112.5,117,0,0.3001,0.3975,0.0009,90,2790.000,SPX200717P02790000,0,0,258.1,263.4,0,0.3146,-0.5948,0.0009,0
07/17/2020,SPXW200717C02790000,0,0,110.6,120.1,0,0.2997,0.3977,0.0009,29,2790.000,SPXW200717P02790000,0,0,253.9,268.7,0,0.3156,-0.5938,0.0009,0
07/17/2020,SPX200717C02800000,92.52,44.07,107.7,112.2,5,0.2975,0.3873,0.0009,1235,2800.000,SPX200717P02800000,276.01,-116.74,263.6,268.6,2,0.3117,-0.6046,0.0009,4779
07/17/2020,SPXW200717C02800000,103.27,54.02,105.8,115.3,7,0.2971,0.3876,0.0009,59,2800.000,SPXW200717P02800000,0,0,259,274,0,0.3138,-0.603,0.0009,85
07/17/2020,SPX200717C02810000,97.24,51.64,103,107.4,52,0.2949,0.3771,0.0009,156,2810.000,SPX200717P02810000,0,0,268.7,273.9,0,0.3093,-0.6142,0.0009,0
07/17/2020,SPXW200717C02810000,0,0,101.1,110.6,0,0.2914,0.3755,0.0009,0,2810.000,SPXW200717P02810000,0,0,264.3,279.6,0,0.3117,-0.6124,0.0009,0
07/17/2020,SPX200717C02820000,0,0,98.1,102.8,0,0.2924,0.3668,0.0009,96,2820.000,SPX200717P02820000,0,0,274.1,279.3,0,0.3067,-0.6241,0.0009,0
07/17/2020,SPXW200717C02820000,0,0,96.5,106,0,0.2889,0.3651,0.0009,0,2820.000,SPXW200717P02820000,0,0,269.7,286.9,0,0.3097,-0.6218,0.0009,0
07/17/2020,SPX200717C02825000,77.29,35.69,96.1,100.5,1,0.2911,0.3617,0.0009,192,2825.000,SPX200717P02825000,0,0,277,282,0,0.3054,-0.629,0.0009,4219
07/17/2020,SPXW200717C02825000,0,0,94.5,104,0,0.2876,0.36,0.0009,57,2825.000,SPXW200717P02825000,0,0,272.5,289.6,0,0.3087,-0.6265,0.0009,259
07/17/2020,SPX200717C02830000,0,0,93.9,98.3,0,0.2896,0.3564,0.0009,87,2830.000,SPX200717P02830000,0,0,279.4,284.7,0,0.3043,-0.6338,0.0009,0
07/17/2020,SPXW200717C02830000,88.16,47.11,92,101.5,1,0.2864,0.3548,0.0009,11,2830.000,SPXW200717P02830000,0,0,275.2,292.4,0,0.3083,-0.6308,0.0009,0
07/17/2020,SPX200717C02840000,0,0,89.5,93.8,0,0.2871,0.3461,0.0009,156,2840.000,SPX200717P02840000,0,0,285.2,290.3,0,0.3022,-0.6434,0.0009,0
07/17/2020,SPXW200717C02840000,0,0,87.6,97.1,0,0.2872,0.3467,0.0009,0,2840.000,SPXW200717P02840000,0,0,280.8,298,0,0.3062,-0.6403,0.0009,0
07/17/2020,SPX200717C02850000,58.6,23.15,85,89.5,1,0.2845,0.3357,0.0009,846,2850.000,SPX200717P02850000,0,0,290.9,296,0,0.2999,-0.6531,0.0009,2239
07/17/2020,SPXW200717C02850000,0,0,83.3,92.8,0,0.2813,0.3339,0.0009,26,2850.000,SPXW200717P02850000,0,0,286.5,303.7,0,0.3023,-0.651,0.0009,2
07/17/2020,SPX200717C02860000,0,0,81.1,85.3,0,0.2823,0.3256,0.0009,54,2860.000,SPX200717P02860000,0,0,296.7,301.9,0,0.2971,-0.6632,0.0009,0
07/17/2020,SPXW200717C02860000,0,0,79.2,88.7,0,0.2787,0.3233,0.0009,49,2860.000,SPXW200717P02860000,0,0,292.3,309.5,0,0.3004,-0.6604,0.0009,0
07/17/2020,SPX200717C02870000,0,0,77.1,81.3,0,0.2796,0.315,0.0009,29,2870.000,SPX200717P02870000,0,0,302.4,307.8,0,0.295,-0.6729,0.0009,0
07/17/2020,SPXW200717C02870000,0,0,75.1,84.6,0,0.2759,0.3126,0.0009,23,2870.000,SPXW200717P02870000,0,0,298.3,315.4,0,0.2998,-0.6688,0.0009,0
07/17/2020,SPX200717C02875000,77.2,47.15,74.9,79.3,623,0.2783,0.3098,0.0009,878,2875.000,SPX200717P02875000,0,0,305.4,310.8,0,0.2939,-0.6777,0.0009,892
07/17/2020,SPXW200717C02875000,60.4,29.7,73.1,82.6,13,0.2778,0.31,0.0009,87,2875.000,SPXW200717P02875000,0,0,301.3,318.4,0,0.2961,-0.6754,0.0009,37
07/17/2020,SPX200717C02880000,0,0,73.2,77.3,0,0.2771,0.3046,0.0009,53,2880.000,SPX200717P02880000,0,0,308.6,313.8,0,0.2927,-0.6826,0.0009,0
07/17/2020,SPXW200717C02880000,0,0,71.1,80.6,0,0.2736,0.3023,0.0009,0,2880.000,SPXW200717P02880000,0,0,304.3,321.4,0,0.294,-0.681,0.0009,0
07/17/2020,SPX200717C02890000,0,0,69.4,73.4,0,0.2747,0.2943,0.0009,0,2890.000,SPX200717P02890000,0,0,314.5,320,0,0.2905,-0.6923,0.0009,1
07/17/2020,SPXW200717C02890000,0,0,67.3,76.8,0,0.2712,0.2919,0.0009,5,2890.000,SPXW200717P02890000,0,0,310.4,327.6,0,0.2925,-0.6902,0.0009,0
07/17/2020,SPX200717C02900000,69,43.7,65.5,69.7,185,0.2723,0.2841,0.0009,2344,2900.000,SPX200717P02900000,0,0,320.8,326.3,0,0.2883,-0.702,0.0009,2887
07/17/2020,SPXW200717C02900000,57.4,31.45,63.7,73.2,15,0.2686,0.2814,0.0009,190,2900.000,SPXW200717P02900000,0,0,316.7,334,0,0.2908,-0.6993,0.0009,88
07/17/2020,SPX200717C02925000,54,32.75,56.9,60.9,64,0.2666,0.2588,0.0009,511,2925.000,SPX200717P02925000,0,0,337.1,342.5,0,0.2834,-0.7255,0.0008,2483
07/17/2020,SPXW200717C02925000,63.73,42.03,54.9,64.4,11,0.2629,0.2559,0.0009,50,2925.000,SPXW200717P02925000,0,0,333,350.1,0,0.2848,-0.7237,0.0008,15
07/17/2020,SPX200717C02950000,35.57,17.77,49,52.9,1,0.2609,0.2339,0.0008,1414,2950.000,SPX200717P02950000,0,0,354,359.5,0,0.2786,-0.7485,0.0008,8806
07/17/2020,SPXW200717C02950000,42.2,24.05,47.1,56.6,42,0.257,0.2305,0.0008,54,2950.000,SPXW200717P02950000,373,-137.35,349.8,367,8,0.2819,-0.7449,0.0008,35
07/17/2020,SPX200717C02975000,38.5,23.6,41.9,45.6,201,0.2556,0.21,0.0008,1479,2975.000,SPX200717P02975000,0,0,371.4,377.3,0,0.2743,-0.7706,0.0008,4718
07/17/2020,SPXW200717C02975000,36.6,21.4,39.8,49.3,29,0.2519,0.2067,0.0008,34,2975.000,SPXW200717P02975000,0,0,367.5,384.7,0,0.2807,-0.7638,0.0008,15
07/17/2020,SPX200717C03000000,28.89,16.49,35.6,39.1,21,0.251,0.1876,0.0008,4320,3000.000,SPX200717P03000000,0,0,390.1,395.7,0,0.2702,-0.7918,0.0008,11337
07/17/2020,SPXW200717C03000000,33.5,20.8,33.1,42.3,197,0.247,0.1839,0.0008,646,3000.000,SPXW200717P03000000,407.67,-145.68,385.9,403.1,2,0.2763,-0.7852,0.0008,155
07/17/2020,SPX200717C03025000,0,0,30,33.3,0,0.2463,0.166,0.0007,1056,3025.000,SPX200717P03025000,0,0,409.2,415,0,0.267,-0.8115,0.0007,6960
07/17/2020,SPXW200717C03025000,27.4,16.8,27.6,36.3,25,0.2469,0.1673,0.0007,102,3025.000,SPXW200717P03025000,0,0,405.1,422.3,0,0.269,-0.8088,0.0007,114
07/17/2020,SPX200717C03050000,18.96,10.26,25.2,28.3,3,0.2421,0.1461,0.0007,6525,3050.000,SPX200717P03050000,0,0,429.3,435,0,0.2646,-0.8293,0.0007,4711
07/17/2020,SPXW200717C03050000,23.1,14.25,23.5,30.9,20,0.2431,0.1477,0.0007,218,3050.000,SPXW200717P03050000,0,0,424.9,442.2,0,0.2676,-0.8256,0.0007,12
07/17/2020,SPX200717C03075000,22.6,15.2,21.1,22.8,284,0.2392,0.1287,0.0006,1659,3075.000,SPX200717P03075000,483.9,-142.4,449.8,455.7,29,0.2626,-0.8458,0.0006,3127
07/17/2020,SPXW200717C03075000,19.3,11.85,19.6,26.3,23,0.2394,0.1295,0.0006,142,3075.000,SPXW200717P03075000,0,0,445.6,462.9,0,0.2648,-0.8429,0.0006,54
07/17/2020,SPX200717C03100000,15.35,9,17.7,20.4,6203,0.2362,0.1125,0.0006,11149,3100.000,SPX200717P03100000,0,0,471.3,477.1,0,0.2618,-0.86,0.0006,7094
07/17/2020,SPXW200717C03100000,16.6,10.25,18.6,20.1,17,0.2363,0.1132,0.0006,85,3100.000,SPXW200717P03100000,0,0,467,484.3,0,0.2701,-0.8509,0.0006,6
07/17/2020,SPX200717C03125000,11.1,5.65,14.9,17.2,1,0.2337,0.0981,0.0005,328,3125.000,SPX200717P03125000,0,0,493.1,498.9,0,0.262,-0.8724,0.0006,1684
07/17/2020,SPXW200717C03125000,11.7,6.2,15.6,17,48,0.2337,0.0985,0.0005,76,3125.000,SPXW200717P03125000,0,0,488.9,506.1,0,0.2689,-0.8648,0.0006,45
07/17/2020,SPX200717C03150000,0,0,12.2,14.6,0,0.2316,0.0853,0.0005,5665,3150.000,SPX200717P03150000,0,0,515.1,523.5,0,0.2625,-0.8834,0.0005,1312
07/17/2020,SPXW200717C03150000,8.3,3.6,13.1,14.4,24,0.2319,0.086,0.0005,120,3150.000,SPXW200717P03150000,0,0,511.3,528.5,0,0.2714,-0.8741,0.0005,25
07/17/2020,SPX200717C03175000,0,0,10.2,12.4,0,0.2303,0.0744,0.0004,2502,3175.000,SPX200717P03175000,0,0,537.9,546.4,0,0.2638,-0.893,0.0005,393
07/17/2020,SPXW200717C03175000,0,0,11,12.2,0,0.2304,0.0749,0.0004,177,3175.000,SPXW200717P03175000,0,0,534.1,551.3,0,0.267,-0.8894,0.0005,221
07/17/2020,SPX200717C03200000,7.5,3.85,9.2,10.6,2,0.2296,0.0651,0.0004,2640,3200.000,SPX200717P03200000,0,0,560.5,570,0,0.266,-0.9009,0.0005,4521
07/17/2020,SPXW200717C03200000,8.3,4.7,9.2,10.4,7,0.2292,0.0651,0.0004,182,3200.000,SPXW200717P03200000,0,0,557.2,574.5,0,0.2672,-0.8993,0.0005,13
07/17/2020,SPX200717C03225000,0,0,7.8,9.1,0,0.2293,0.057,0.0004,8002,3225.000,SPX200717P03225000,0,0,583.6,594.1,0,0.2683,-0.9081,0.0004,505
07/17/2020,SPXW200717C03225000,0,0,7.8,8.9,0,0.2289,0.0571,0.0004,152,3225.000,SPXW200717P03225000,0,0,580.8,598,0,0.2713,-0.905,0.0004,21
07/17/2020,SPX200717C03250000,6,3.1,6.6,7.9,64,0.2292,0.05,0.0003,2119,3250.000,SPX200717P03250000,0,0,607.4,617.9,0,0.2705,-0.9148,0.0004,3390
07/17/2020,SPXW200717C03250000,5.9,3.05,6.7,7.7,2,0.2288,0.0501,0.0003,239,3250.000,SPXW200717P03250000,0,0,604.5,621.8,0,0.2741,-0.9112,0.0004,2
07/17/2020,SPX200717C03275000,0,0,5.6,7,0,0.23,0.0444,0.0003,533,3275.000,SPX200717P03275000,0,0,631.5,641.9,0,0.2737,-0.9202,0.0004,817
07/17/2020,SPXW200717C03275000,5.31,2.81,5.7,6.7,11,0.2288,0.0439,0.0003,2785,3275.000,SPXW200717P03275000,0,0,628.4,645.7,0,0.2749,-0.9188,0.0004,0
07/17/2020,SPX200717C03300000,4.7,2.325,4.8,6.2,220,0.2313,0.0397,0.0003,2575,3300.000,SPX200717P03300000,0,0,655.7,665.3,0,0.277,-0.9251,0.0004,2639
07/17/2020,SPXW200717C03300000,4.6,2.35,4.9,5.9,7,0.2296,0.0389,0.0003,144,3300.000,SPXW200717P03300000,0,0,652.6,669.8,0,0.2807,-0.9216,0.0004,0
07/17/2020,SPX200717C03325000,0,0,4.1,5.5,0,0.2323,0.0354,0.0002,914,3325.000,SPX200717P03325000,0,0,679.6,690.2,0,0.2812,-0.9288,0.0003,179
07/17/2020,SPXW200717C03325000,4.01,1.96,4.3,5.2,11,0.2304,0.0345,0.0002,2503,3325.000,SPXW200717P03325000,0,0,676.7,694,0,0.2825,-0.9273,0.0003,1
07/17/2020,SPX200717C03350000,0,0,3.6,4.9,0,0.2335,0.0316,0.0002,2586,3350.000,SPX200717P03350000,0,0,703.9,714.6,0,0.2841,-0.9332,0.0003,1935
07/17/2020,SPXW200717C03350000,3.8,2,3.7,4.6,140,0.2316,0.0307,0.0002,10938,3350.000,SPXW200717P03350000,0,0,701,718.3,0,0.2885,-0.9295,0.0003,1
07/17/2020,SPX200717C03375000,3.1,1.325,3.2,4.4,3,0.2358,0.0288,0.0002,1068,3375.000,SPX200717P03375000,0,0,728.8,738.4,0,0.2881,-0.9365,0.0003,1170
07/17/2020,SPXW200717C03375000,0,0,3.2,4.1,0,0.2329,0.0274,0.0002,102,3375.000,SPXW200717P03375000,0,0,725.6,742.8,0,0.2926,-0.9328,0.0003,0
07/17/2020,SPX200717C03400000,3.32,1.745,2.85,3.9,1050,0.2373,0.0259,0.0002,6332,3400.000,SPX200717P03400000,0,0,753.2,762.9,0,0.2936,-0.9385,0.0003,2547
07/17/2020,SPXW200717C03400000,2.74,1.215,2.9,3.7,139,0.2348,0.0248,0.0002,10971,3400.000,SPXW200717P03400000,0,0,749.9,767.2,0,0.294,-0.9378,0.0003,0
07/17/2020,SPX200717C03425000,0,0,2.55,3.5,0,0.2392,0.0235,0.0002,358,3425.000,SPX200717P03425000,0,0,777.6,788.1,0,0.2975,-0.9414,0.0003,28
07/17/2020,SPXW200717C03425000,0,0,2.5,3.3,0,0.2359,0.0221,0.0002,45,3425.000,SPXW200717P03425000,0,0,774.5,791.8,0,0.2979,-0.9408,0.0003,0
07/17/2020,SPX200717C03450000,2.07,0.795,2.25,3.1,3,0.2404,0.021,0.0002,4741,3450.000,SPX200717P03450000,0,0,802,812.7,0,0.3005,-0.9446,0.0003,29
07/17/2020,SPXW200717C03450000,0,0,2.2,2.95,0,0.2378,0.0201,0.0001,14,3450.000,SPXW200717P03450000,0,0,799.1,816.4,0,0.3056,-0.9409,0.0003,2
07/17/2020,SPX200717C03475000,2.5,1.325,2,2.8,700,0.2417,0.0189,0.0001,1985,3475.000,SPX200717P03475000,0,0,826.9,837.4,0,0.3062,-0.9459,0.0003,5
07/17/2020,SPXW200717C03475000,0,0,1.95,2.65,0,0.2393,0.018,0.0001,84,3475.000,SPXW200717P03475000,0,0,823.9,841.1,0,0.3076,-0.9447,0.0003,0
07/17/2020,SPX200717C03500000,2.26,1.185,1.75,2.55,720,0.2441,0.0174,0.0001,3793,3500.000,SPX200717P03500000,0,0,851.3,862.1,0,0.3098,-0.9484,0.0002,5
07/17/2020,SPXW200717C03500000,0,0,1.75,2.45,0,0.2411,0.0164,0.0001,119,3500.000,SPXW200717P03500000,0,0,848.5,865.8,0,0.3109,-0.9474,0.0002,0
07/17/2020,SPX200717C03525000,0,0,1.55,2.35,0,0.2458,0.0158,0.0001,1256,3525.000,SPX200717P03525000,0,0,876.3,886.8,0,0.3139,-0.9505,0.0002,0
07/17/2020,SPXW200717C03525000,0,0,1.55,2.2,0,0.2431,0.0149,0.0001,87,3525.000,SPXW200717P03525000,0,0,873.3,890.5,0,0.314,-0.95,0.0002,0
07/17/2020,SPX200717C03550000,0,0,1.35,2.15,0,0.2476,0.0143,0.0001,853,3550.000,SPX200717P03550000,0,0,901.1,911.6,0,0.3185,-0.952,0.0002,0
07/17/2020,SPXW200717C03550000,0,0,1.35,2.05,0,0.2452,0.0136,0.0001,35,3550.000,SPXW200717P03550000,0,0,898.1,915.3,0,0.3205,-0.9506,0.0002,7
07/17/2020,SPX200717C03575000,0,0,1.15,2,0,0.249,0.0129,0.0001,506,3575.000,SPX200717P03575000,0,0,925.9,936.4,0,0.3235,-0.9533,0.0002,335
07/17/2020,SPXW200717C03575000,0,0,1.2,1.85,0,0.2469,0.0124,0.0001,37,3575.000,SPXW200717P03575000,0,0,922.7,940.1,0,0.3251,-0.9521,0.0002,5
07/17/2020,SPX200717C03600000,0,0,1,1.85,0,0.2505,0.0117,0.0001,471,3600.000,SPX200717P03600000,0,0,950.9,960.6,0,0.3282,-0.9546,0.0002,35
07/17/2020,SPXW200717C03600000,0,0,1.1,1.7,0,0.2494,0.0115,0.0001,5,3600.000,SPXW200717P03600000,0,0,947.7,964.9,0,0.3336,-0.9514,0.0002,0
07/17/2020,SPX200717C03625000,0,0,0.8,1.45,0,0.2515,0.0104,0.0001,142,3625.000,SPX200717P03625000,0,0,975.5,986.1,0,0.3326,-0.956,0.0002,9
07/17/2020,SPXW200717C03625000,0,0,0.95,1.6,0,0.251,0.0104,0.0001,0,3625.000,SPXW200717P03625000,0,0,972.4,989.7,0,0.3391,-0.9522,0.0002,0
07/17/2020,SPX200717C03650000,0,0,0.7,1.6,0,0.2542,0.0098,0.0001,1239,3650.000,SPX200717P03650000,0,0,1000.4,1010.9,0,0.3376,-0.957,0.0002,19
07/17/2020,SPXW200717C03650000,0,0,0.85,1.45,0,0.2531,0.0096,0.0001,0,3650.000,SPXW200717P03650000,0,0,997.4,1014.6,0,0.339,-0.956,0.0002,6
07/17/2020,SPX200717C03675000,0,0,0.55,1.5,0,0.2552,0.0088,0.0001,840,3675.000,SPX200717P03675000,0,0,1025,1035.7,0,0.3417,-0.9583,0.0002,1
07/17/2020,SPXW200717C03675000,0,0,0.75,1.35,0,0.2555,0.0089,0.0001,0,3675.000,SPXW200717P03675000,0,0,1022.2,1039.4,0,0.3439,-0.9569,0.0002,0
07/17/2020,SPX200717C03700000,0,0,0.45,1.4,0,0.2566,0.0079,0.0001,226,3700.000,SPX200717P03700000,0,0,1049.9,1060.6,0,0.3465,-0.9592,0.0002,0
07/17/2020,SPXW200717C03700000,0,0,0.65,1.3,0,0.2577,0.0083,0.0001,16,3700.000,SPXW200717P03700000,0,0,1047.1,1064.3,0,0.3499,-0.9572,0.0002,0
07/17/2020,SPX200717C03725000,0,0,0.35,1.3,0,0.2584,0.0073,0.0001,136,3725.000,SPX200717P03725000,0,0,1074.8,1085.5,0,0.3512,-0.9601,0.0002,0
07/17/2020,SPXW200717C03725000,0,0,0.6,1.2,0,0.2589,0.0074,0.0001,0,3725.000,SPXW200717P03725000,0,0,1072,1089.2,0,0.3556,-0.9578,0.0002,0
07/17/2020,SPX200717C03750000,0,0,0.3,1.25,0,0.259,0.0064,0.0001,7,3750.000,SPX200717P03750000,0,0,1099.9,1110.4,0,0.3572,-0.9604,0.0002,1
07/17/2020,SPXW200717C03750000,0,0,0.55,1.1,0,0.2613,0.007,0.0001,37,3750.000,SPXW200717P03750000,0,0,1096.8,1114.1,0,0.3574,-0.96,0.0002,2
07/17/2020,SPX200717C03775000,0,0,0.25,1.15,0,0.2612,0.006,0,0,3775.000,SPX200717P03775000,0,0,1124.9,1134.6,0,0.3622,-0.961,0.0002,0
07/17/2020,SPXW200717C03775000,0,0,0.45,1.05,0,0.2639,0.0065,0,39,3775.000,SPXW200717P03775000,0,0,1121.7,1139,0,0.3666,-0.9587,0.0002,5
07/17/2020,SPX200717C03800000,0,0,0.2,1.1,0,0.2621,0.0054,0,1195,3800.000,SPX200717P03800000,0,0,1149.7,1160.2,0,0.3668,-0.9618,0.0002,0
07/17/2020,SPXW200717C03800000,0,0,0.4,1,0,0.2661,0.0061,0,54,3800.000,SPXW200717P03800000,0,0,1146.7,1163.9,0,0.3712,-0.9596,0.0002,2
07/17/2020,SPX200717C03850000,0,0,0.15,0.95,0,0.2653,0.0045,0,751,3850.000,SPX200717P03850000,0,0,1199.2,1210,0,0.3756,-0.9634,0.0002,0
07/17/2020,SPXW200717C03850000,0,0,0.3,0.9,0,0.2699,0.0052,0,0,3850.000,SPXW200717P03850000,0,0,1196.5,1213.7,0,0.3803,-0.9612,0.0002,2
07/17/2020,SPX200717C03900000,0,0,0.1,0.85,0,0.2688,0.0038,0,48,3900.000,SPX200717P03900000,0,0,1249.1,1259.8,0,0.3823,-0.9657,0.0001,0
07/17/2020,SPXW200717C03900000,0,0,0.25,0.8,0,0.2728,0.0044,0,10,3900.000,SPXW200717P03900000,0,0,1246.3,1263.5,0,0.3863,-0.9638,0.0001,8
07/17/2020,SPX200717C04000000,0,0,0.05,0.65,0,0.2749,0.0027,0,130,4000.000,SPX200717P04000000,0,0,1349,1359.5,0,0.3996,-0.968,0.0001,0
07/17/2020,SPXW200717C04000000,0.4,0.125,0.1,0.65,3,0.2804,0.0033,0,69,4000.000,SPXW200717P04000000,0,0,1346,1363.2,0,0.4024,-0.9667,0.0001,10
07/17/2020,SPX200717C04100000,0,0,0,0.5,0,0.2819,0.002,0,70,4100.000,SPX200717P04100000,0,0,1448.7,1459.2,0,0.418,-0.9695,0.0001,0
07/17/2020,SPXW200717C04100000,0,0,0.05,0.5,0,0.2841,0.0022,0,0,4100.000,SPXW200717P04100000,0,0,1445.7,1462.9,0,0.4239,-0.9672,0.0001,21
07/17/2020,SPX200717C04200000,0,0,0,0.4,0,0.2894,0.0016,0,3,4200.000,SPX200717P04200000,0,0,1548.4,1558.9,0,0.4318,-0.972,0.0001,0
07/17/2020,SPXW200717C04200000,0,0,0,0.4,0,0.2889,0.0016,0,0,4200.000,SPXW200717P04200000,0,0,1545.3,1562.6,0,0.4361,-0.9704,0.0001,21
07/17/2020,SPX200717C04300000,0,0,0,0.3,0,0.299,0.0013,0,60,4300.000,SPX200717P04300000,0,0,1648.2,1658.7,0,0.447,-0.9737,0.0001,0
07/17/2020,SPXW200717C04300000,0,0,0,0.3,0,0.2985,0.0013,0,0,4300.000,SPXW200717P04300000,0,0,1645,1662.3,0,0.4682,-0.9668,0.0001,20
07/17/2020,SPX200717C04400000,0,0,0,0.3,0,0.3068,0.0011,0,1,4400.000,SPX200717P04400000,0,0,1748,1757.8,0,0.462,-0.975,0.0001,0
07/17/2020,SPXW200717C04400000,0,0,0,0.3,0,0.3111,0.0013,0,0,4400.000,SPXW200717P04400000,0,0,1744.9,1762.1,0,0.4643,-0.9742,0.0001,21
07/31/2020,SPXW200731C01100000,0,0,1535.4,1553.6,0,0,0.998,0,0,1100.000,SPXW200731P01100000,0,0,3.7,4.7,0,0.7263,-0.0095,0,190
07/31/2020,SPXW200731C01200000,1399.25,136.6,1436.9,1455.2,1,0,0.9936,0,1,1200.000,SPXW200731P01200000,0,0,5,6,0,0.6864,-0.0127,0,204
07/31/2020,SPXW200731C01300000,0,0,1339,1357.3,0,0,0.988,0,1,1300.000,SPXW200731P01300000,6.9,-2.4,6.8,7.9,5,0.6522,-0.0172,0,334
07/31/2020,SPXW200731C01400000,0,0,1241.6,1259.9,0,0,0.9812,0.0001,3,1400.000,SPXW200731P01400000,0,0,9.1,10.3,0,0.6215,-0.0233,0.0001,44
07/31/2020,SPXW200731C01450000,0,0,1193.3,1211.6,0,0.3775,0.9979,0,0,1450.000,SPXW200731P01450000,0,0,10.6,11.8,0,0.608,-0.0271,0.0001,39
07/31/2020,SPXW200731C01500000,0,0,1145,1163.2,0,0.4415,0.9915,0,3,1500.000,SPXW200731P01500000,0,0,12.3,13.6,0,0.5953,-0.0316,0.0001,297
07/31/2020,SPXW200731C01550000,0,0,1097.1,1115.3,0,0.4644,0.9847,0.0001,5,1550.000,SPXW200731P01550000,0,0,14.3,15.6,0,0.5829,-0.0367,0.0001,11
